seed,model_variant,threshold_min,group,n_clinical_R1,n_geo_realizations,n_unique_origins,fnr,C,J,J_ind,E,D,joint_event_count,constrained_event_count
62,post_processing,45.0,ALL,42,4200,3946,0.21428571428571427,0.04619047619047619,0.010476190476190476,0.009897959183673468,0.0005782312925170074,0.013124642932508451,44,194
62,post_processing,60.0,0,5,500,498,0.2,0.022,0.004,0.0044,-0.0004000000000000002,-0.018590816136828392,2,11
62,post_processing,60.0,1,37,3700,3506,0.21621621621621623,0.022702702702702703,0.005135135135135135,0.0049086924762600445,0.00022644265887509021,0.010205962916139899,19,84
62,post_processing,60.0,ALL,42,4200,3946,0.21428571428571427,0.02261904761904762,0.005,0.004846938775510204,0.00015306122448979602,0.0069235207385088815,21,95
62,post_processing,90.0,0,5,500,498,0.2,0.006,0.0,0.0012000000000000001,-0.0012000000000000001,-0.2012072434607646,0,3
62,post_processing,90.0,1,37,3700,3506,0.21621621621621623,0.0024324324324324323,0.0008108108108108108,0.0005259313367421475,0.00028487947406866327,0.11740269123092203,3,9
62,post_processing,90.0,ALL,42,4200,3946,0.21428571428571427,0.002857142857142857,0.0007142857142857143,0.0006122448979591836,0.00010204081632653064,0.0358166189111748,3,12
63,none,30.0,0,6,600,595,0.16666666666666666,0.135,0.02,0.0225,-0.0024999999999999988,-0.02140869192892314,12,81
63,none,30.0,1,36,3600,3416,0.16666666666666666,0.15694444444444444,0.027777777777777776,0.026157407407407407,0.0016203703703703692,0.012246504643466355,100,565
63,none,30.0,ALL,42,4200,3949,0.16666666666666666,0.1538095238095238,0.02666666666666667,0.025634920634920635,0.001031746031746033,0.007927229772932781,112,646
63,none,45.0,0,6,600,595,0.16666666666666666,0.04666666666666667,0.0033333333333333335,0.0077777777777777776,-0.004444444444444444,-0.0999000999000999,2,28
63,none,45.0,1,36,3600,3416,0.16666666666666666,0.059166666666666666,0.01,0.00986111111111111,0.00013888888888888978,0.0024950411058022037,36,213
63,none,45.0,ALL,42,4200,3949,0.16666666666666666,0.05738095238095238,0.009047619047619047,0.009563492063492062,-0.0005158730158730147,-0.009537594367159646,38,241
63,none,60.0,0,6,600,595,0.16666666666666666,0.03166666666666667,0.0033333333333333335,0.005277777777777778,-0.0019444444444444444,-0.06341154090044387,2,19
63,none,60.0,1,36,3600,3416,0.16666666666666666,0.02638888888888889,0.004722222222222222,0.0043981481481481476,0.0003240740740740747,0.01261355957654478,17,95
63,none,60.0,ALL,42,4200,3949,0.16666666666666666,0.027142857142857142,0.004523809523809524,0.004523809523809524,0.0,0.0,19,114
63,none,90.0,0,6,600,595,0.16666666666666666,0.0033333333333333335,0.0016666666666666668,0.0005555555555555556,0.0011111111111111113,0.33444816053511706,1,2
63,none,90.0,1,36,3600,3416,0.16666666666666666,0.0038888888888888888,0.0008333333333333334,0.0006481481481481481,0.00018518518518518526,0.04780495578041588,3,14
63,none,90.0,ALL,42,4200,3949,0.16666666666666666,0.0038095238095238095,0.0009523809523809524,0.0006349206349206349,0.00031746031746031746,0.08365200764818356,4,16
63,reweighing,30.0,0,6,600,595,0.16666666666666666,0.135,0.02,0.0225,-0.0024999999999999988,-0.02140869192892314,12,81
63,reweighing,30.0,1,36,3600,3416,0.16666666666666666,0.15694444444444444,0.027777777777777776,0.026157407407407407,0.0016203703703703692,0.012246504643466355,100,565
63,reweighing,30.0,ALL,42,4200,3949,0.16666666666666666,0.1538095238095238,0.02666666666666667,0.025634920634920635,0.001031746031746033,0.007927229772932781,112,646
63,reweighing,45.0,0,6,600,595,0.16666666666666666,0.04666666666666667,0.0033333333333333335,0.0077777777777777776,-0.004444444444444444,-0.0999000999000999,2,28
63,reweighing,45.0,1,36,3600,3416,0.16666666666666666,0.059166666666666666,0.01,0.00986111111111111,0.00013888888888888978,0.0024950411058022037,36,213
63,reweighing,45.0,ALL,42,4200,3949,0.16666666666666666,0.05738095238095238,0.009047619047619047,0.009563492063492062,-0.0005158730158730147,-0.009537594367159646,38,241
63,reweighing,60.0,0,6,600,595,0.16666666666666666,0.03166666666666667,0.0033333333333333335,0.005277777777777778,-0.0019444444444444444,-0.06341154090044387,2,19
63,reweighing,60.0,1,36,3600,3416,0.16666666666666666,0.02638888888888889,0.004722222222222222,0.0043981481481481476,0.0003240740740740747,0.01261355957654478,17,95
63,reweighing,60.0,ALL,42,4200,3949,0.16666666666666666,0.027142857142857142,0.004523809523809524,0.004523809523809524,0.0,0.0,19,114
63,reweighing,90.0,0,6,600,595,0.16666666666666666,0.0033333333333333335,0.0016666666666666668,0.0005555555555555556,0.0011111111111111113,0.33444816053511706,1,2
63,reweighing,90.0,1,36,3600,3416,0.16666666666666666,0.0038888888888888888,0.0008333333333333334,0.0006481481481481481,0.00018518518518518526,0.04780495578041588,3,14
63,reweighing,90.0,ALL,42,4200,3949,0.16666666666666666,0.0038095238095238095,0.0009523809523809524,0.0006349206349206349,0.00031746031746031746,0.08365200764818356,4,16
63,post_processing,30.0,0,6,600,595,0.16666666666666666,0.135,0.02,0.0225,-0.0024999999999999988,-0.02140869192892314,12,81
63,post_processing,30.0,1,36,3600,3416,0.4166666666666667,0.15694444444444444,0.07083333333333333,0.06539351851851852,0.005439814814814814,0.04111326558877987,255,565
63,post_processing,30.0,ALL,42,4200,3949,0.38095238095238093,0.1538095238095238,0.06357142857142857,0.05859410430839002,0.0049773242630385475,0.038242350223269106,267,646
63,post_processing,45.0,0,6,600,595,0.16666666666666666,0.04666666666666667,0.0033333333333333335,0.0077777777777777776,-0.004444444444444444,-0.0999000999000999,2,28
63,post_processing,45.0,1,36,3600,3416,0.4166666666666667,0.059166666666666666,0.02666666666666667,0.024652777777777777,0.0020138888888888914,0.03617809603413219,96,213
63,post_processing,45.0,ALL,42,4200,3949,0.38095238095238093,0.05738095238095238,0.023333333333333334,0.021859410430839,0.0014739229024943352,0.027250269620456125,98,241
63,post_processing,60.0,0,6,600,595,0.16666666666666666,0.03166666666666667,0.0033333333333333335,0.005277777777777778,-0.0019444444444444444,-0.06341154090044387,2,19
63,post_processing,60.0,1,36,3600,3416,0.4166666666666667,0.02638888888888889,0.013055555555555556,0.01099537037037037,0.0020601851851851857,0.08018620016517752,47,95
63,post_processing,60.0,ALL,42,4200,3949,0.38095238095238093,0.027142857142857142,0.011666666666666667,0.010340136054421767,0.0013265306122449,0.05023572146224592,49,114
63,post_processing,90.0,0,6,600,595,0.16666666666666666,0.0033333333333333335,0.0016666666666666668,0.0005555555555555556,0.0011111111111111113,0.33444816053511706,1,2
63,post_processing,90.0,1,36,3600,3416,0.4166666666666667,0.0038888888888888888,0.001388888888888889,0.0016203703703703703,-0.00023148148148148138,-0.05975619472551985,5,14
63,post_processing,90.0,ALL,42,4200,3949,0.38095238095238093,0.0038095238095238095,0.0014285714285714286,0.0014512471655328796,-2.267573696145106e-05,-0.005975143403441685,6,16
64,none,30.0,0,9,900,889,0.3333333333333333,0.14777777777777779,0.052222222222222225,0.04925925925925926,0.002962962962962966,0.02352687455274427,47,133
64,none,30.0,1,33,3300,3128,0.21212121212121213,0.1390909090909091,0.030303030303030304,0.02950413223140496,0.0007988980716253438,0.006671681931014833,100,459
64,none,30.0,ALL,42,4200,3942,0.23809523809523808,0.14095238095238094,0.035,0.03356009070294784,0.0014399092970521638,0.011891742074668893,147,592
64,none,45.0,0,9,900,889,0.3333333333333333,0.052222222222222225,0.01888888888888889,0.017407407407407406,0.001481481481481483,0.02993190491631542,17,47
64,none,45.0,1,33,3300,3128,0.21212121212121213,0.05272727272727273,0.012727272727272728,0.01118457300275482,0.0015426997245179073,0.030886667990381006,42,174
64,none,45.0,ALL,42,4200,3942,0.23809523809523808,0.05261904761904762,0.014047619047619048,0.012528344671201813,0.0015192743764172352,0.030476744992659427,59,221
64,none,60.0,0,9,900,889,0.3333333333333333,0.014444444444444444,0.0022222222222222222,0.004814814814814814,-0.002592592592592592,-0.18211776949093744,2,13
64,none,60.0,1,33,3300,3128,0.21212121212121213,0.02393939393939394,0.0048484848484848485,0.005078053259871442,-0.0002295684113865935,-0.009824765482847941,16,79
64,none,60.0,ALL,42,4200,3942,0.23809523809523808,0.021904761904761906,0.004285714285714286,0.005215419501133787,-0.0009297052154195011,-0.04339359044917657,18,92
64,none,90.0,0,9,900,889,0.3333333333333333,0.0,0.0,0.0,0.0,,0,0
64,none,90.0,1,33,3300,3128,0.21212121212121213,0.0024242424242424242,0.0006060606060606061,0.0005142332415059688,9.182736455463729e-05,0.03797083839611179,2,8
64,none,90.0,ALL,42,4200,3942,0.23809523809523808,0.0019047619047619048,0.0004761904761904762,0.0004535147392290249,2.2675736961451278e-05,0.011927480916030547,2,8
64,reweighing,30.0,0,9,900,889,0.2222222222222222,0.14777777777777779,0.03111111111111111,0.032839506172839504,-0.0017283950617283939,-0.013724010155767519,28,133
64,reweighing,30.0,1,33,3300,3128,0.21212121212121213,0.1390909090909091,0.03212121212121212,0.02950413223140496,0.00261707988980716,0.021855509774014015,106,459
64,reweighing,30.0,ALL,42,4200,3942,0.21428571428571427,0.14095238095238094,0.03190476190476191,0.030204081632653056,0.0017006802721088524,0.01404536465512074,134,592
64,reweighing,45.0,0,9,900,889,0.2222222222222222,0.052222222222222225,0.008888888888888889,0.011604938271604939,-0.0027160493827160497,-0.054875159013244884,8,47
64,reweighing,45.0,1,33,3300,3128,0.21212121212121213,0.05272727272727273,0.012121212121212121,0.01118457300275482,0.0009366391184573008,0.01875261985130275,40,174
64,reweighing,45.0,ALL,42,4200,3942,0.21428571428571427,0.05261904761904762,0.011428571428571429,0.011275510204081633,0.00015306122448979602,0.0030704183388127193,48,221
64,reweighing,60.0,0,9,900,889,0.2222222222222222,0.014444444444444444,0.0011111111111111111,0.0032098765432098763,-0.0020987654320987655,-0.14742867054028272,1,13
64,reweighing,60.0,1,33,3300,3128,0.21212121212121213,0.02393939393939394,0.0048484848484848485,0.005078053259871442,-0.0002295684113865935,-0.009824765482847941,16,79
64,reweighing,60.0,ALL,42,4200,3942,0.21428571428571427,0.021904761904761906,0.004047619047619047,0.004693877551020408,-0.0006462585034013608,-0.030163837263452037,17,92
64,reweighing,90.0,0,9,900,889,0.2222222222222222,0.0,0.0,0.0,0.0,,0,0
64,reweighing,90.0,1,33,3300,3128,0.21212121212121213,0.0024242424242424242,0.0006060606060606061,0.0005142332415059688,9.182736455463729e-05,0.03797083839611179,2,8
64,reweighing,90.0,ALL,42,4200,3942,0.21428571428571427,0.0019047619047619048,0.0004761904761904762,0.0004081632653061224,6.802721088435378e-05,0.035782442748091614,2,8
64,post_processing,30.0,0,9,900,889,0.4444444444444444,0.14777777777777779,0.06444444444444444,0.06567901234567901,-0.001234567901234565,-0.009802864396976807,58,133
64,post_processing,30.0,1,33,3300,3128,0.18181818181818182,0.1390909090909091,0.027878787878787878,0.02528925619834711,0.002589531680440769,0.02162545177639283,92,459
64,post_processing,30.0,ALL,42,4200,3942,0.23809523809523808,0.14095238095238094,0.03571428571428571,0.03356009070294784,0.0021541950113378727,0.017790795229819634,150,592
64,post_processing,45.0,0,9,900,889,0.4444444444444444,0.052222222222222225,0.021111111111111112,0.023209876543209877,-0.0020987654320987655,-0.04240353196478014,19,47
64,post_processing,45.0,1,33,3300,3128,0.18181818181818182,0.05272727272727273,0.011212121212121211,0.009586776859504133,0.0016253443526170787,0.03254131091843712,37,174
64,post_processing,45.0,ALL,42,4200,3942,0.23809523809523808,0.05261904761904762,0.013333333333333334,0.012528344671201813,0.000804988662131521,0.016148126078200126,56,221
64,post_processing,60.0,0,9,900,889,0.4444444444444444,0.014444444444444444,0.0033333333333333335,0.006419753086419753,-0.003086419753086419,-0.2168068684415922,3,13
64,post_processing,60.0,1,33,3300,3128,0.18181818181818182,0.02393939393939394,0.004545454545454545,0.004352617079889808,0.00019283746556473733,0.00825280300559228,15,79
64,post_processing,60.0,ALL,42,4200,3942,0.23809523809523808,0.021904761904761906,0.004285714285714286,0.005215419501133787,-0.0009297052154195011,-0.04339359044917657,18,92
64,post_processing,90.0,0,9,900,889,0.4444444444444444,0.0,0.0,0.0,0.0,,0,0
64,post_processing,90.0,1,33,3300,3128,0.18181818181818182,0.0024242424242424242,0.0006060606060606061,0.00044077134986225897,0.0001652892561983471,0.06834750911300122,2,8
64,post_processing,90.0,ALL,42,4200,3942,0.23809523809523808,0.0019047619047619048,0.0004761904761904762,0.0004535147392290249,2.2675736961451278e-05,0.011927480916030547,2,8
65,none,30.0,0,5,500,495,0.4,0.152,0.072,0.0608,0.011199999999999995,0.08689175769612706,36,76
65,none,30.0,1,37,3700,3481,0.21621621621621623,0.1491891891891892,0.03432432432432433,0.03225712198685172,0.0020672023374726095,0.01628593263723918,127,552
65,none,30.0,ALL,42,4200,3935,0.23809523809523808,0.14952380952380953,0.03880952380952381,0.035600907029478455,0.003208616780045352,0.02523163172873233,163,628
65,none,45.0,0,5,500,495,0.4,0.044,0.028,0.0176,0.0104,0.24724229745150245,14,22
65,none,45.0,1,37,3700,3481,0.21621621621621623,0.05405405405405406,0.012432432432432432,0.011687363038714392,0.0007450693937180401,0.014571428571428569,46,200
65,none,45.0,ALL,42,4200,3935,0.23809523809523808,0.05285714285714286,0.014285714285714285,0.012585034013605442,0.0017006802721088437,0.033970622205916345,60,222
65,none,60.0,0,5,500,495,0.4,0.02,0.006,0.008,-0.002,-0.10204081632653061,3,10
65,none,60.0,1,37,3700,3481,0.21621621621621623,0.023513513513513513,0.004864864864864865,0.00508400292184076,-0.00021913805697589515,-0.009544079330387395,18,87
65,none,60.0,ALL,42,4200,3935,0.23809523809523808,0.023095238095238096,0.005,0.005498866213151927,-0.0004988662131519273,-0.02211105276249964,21,97
65,none,90.0,0,5,500,495,0.4,0.0,0.0,0.0,0.0,,0,0
65,none,90.0,1,37,3700,3481,0.21621621621621623,0.004864864864864865,0.001081081081081081,0.001051862673484295,2.9218407596786093e-05,0.006035367252097273,4,18
65,none,90.0,ALL,42,4200,3935,0.23809523809523808,0.004285714285714286,0.0009523809523809524,0.0010204081632653062,-6.802721088435383e-05,-0.015941335883947083,4,18
65,reweighing,30.0,0,5,500,495,0.4,0.152,0.072,0.0608,0.011199999999999995,0.08689175769612706,36,76
65,reweighing,30.0,1,37,3700,3481,0.1891891891891892,0.1491891891891892,0.03054054054054054,0.028224981738495254,0.0023155588020452866,0.01824254645231385,113,552
65,reweighing,30.0,ALL,42,4200,3935,0.21428571428571427,0.14952380952380953,0.035476190476190474,0.032040816326530615,0.003435374149659859,0.027014785914508455,149,628
65,reweighing,45.0,0,5,500,495,0.4,0.044,0.028,0.0176,0.0104,0.24724229745150245,14,22
65,reweighing,45.0,1,37,3700,3481,0.1891891891891892,0.05405405405405406,0.010810810810810811,0.010226442658875092,0.0005843681519357193,0.011428571428571427,40,200
65,reweighing,45.0,ALL,42,4200,3935,0.21428571428571427,0.05285714285714286,0.012857142857142857,0.011326530612244898,0.0015306122448979585,0.03057355998532471,54,222
65,reweighing,60.0,0,5,500,495,0.4,0.02,0.006,0.008,-0.002,-0.10204081632653061,3,10
65,reweighing,60.0,1,37,3700,3481,0.1891891891891892,0.023513513513513513,0.004054054054054054,0.004448502556610665,-0.0003944485025566104,-0.017179342794697294,15,87
65,reweighing,60.0,ALL,42,4200,3935,0.21428571428571427,0.023095238095238096,0.004285714285714286,0.004948979591836734,-0.0006632653061224483,-0.029397649695596134,18,97
65,reweighing,90.0,0,5,500,495,0.4,0.0,0.0,0.0,0.0,,0,0
65,reweighing,90.0,1,37,3700,3481,0.1891891891891892,0.004864864864864865,0.0008108108108108108,0.0009203798392987582,-0.00010956902848794747,-0.02263262719536485,3,18
65,reweighing,90.0,ALL,42,4200,3935,0.21428571428571427,0.004285714285714286,0.0007142857142857143,0.0009183673469387755,-0.00020408163265306118,-0.04782400765184122,3,18
65,post_processing,30.0,0,5,500,495,0.4,0.152,0.072,0.0608,0.011199999999999995,0.08689175769612706,36,76
65,post_processing,30.0,1,37,3700,3481,0.16216216216216217,0.1491891891891892,0.026486486486486487,0.02419284149013879,0.0022936449963476963,0.01806990405686612,98,552
65,post_processing,30.0,ALL,42,4200,3935,0.19047619047619047,0.14952380952380953,0.03190476190476191,0.028480725623582767,0.003424036281179141,0.026925628205219654,134,628
65,post_processing,45.0,0,5,500,495,0.4,0.044,0.028,0.0176,0.0104,0.24724229745150245,14,22
65,post_processing,45.0,1,37,3700,3481,0.16216216216216217,0.05405405405405406,0.00891891891891892,0.008765522279035794,0.00015339663988312574,0.0030000000000000027,33,200
65,post_processing,45.0,ALL,42,4200,3935,0.19047619047619047,0.05285714285714286,0.01119047619047619,0.010068027210884354,0.0011224489795918363,0.022420610655904782,47,222
65,post_processing,60.0,0,5,500,495,0.4,0.02,0.006,0.008,-0.002,-0.10204081632653061,3,10
65,post_processing,60.0,1,37,3700,3481,0.16216216216216217,0.023513513513513513,0.0035135135135135136,0.00381300219138057,-0.0002994886778670564,-0.013043575084862757,13,87
65,post_processing,60.0,ALL,42,4200,3935,0.19047619047619047,0.023095238095238096,0.0038095238095238095,0.004399092970521542,-0.0005895691609977324,-0.026131244173863227,16,97
65,post_processing,90.0,0,5,500,495,0.4,0.0,0.0,0.0,0.0,,0,0
65,post_processing,90.0,1,37,3700,3481,0.16216216216216217,0.004864864864864865,0.0008108108108108108,0.0007888970051132214,2.1913805697589407e-05,0.004526525439072948,3,18
65,post_processing,90.0,ALL,42,4200,3935,0.19047619047619047,0.004285714285714286,0.0007142857142857143,0.0008163265306122449,-0.00010204081632653064,-0.023912003825920625,3,18
66,none,30.0,0,5,500,495,0.4,0.142,0.054,0.056799999999999996,-0.002799999999999997,-0.0229817131225582,27,71
66,none,30.0,1,37,3700,3506,0.08108108108108109,0.13972972972972972,0.01108108108108108,0.011329437545653761,-0.0002483564645726806,-0.00206610189163782,41,517
66,none,30.0,ALL,42,4200,3959,0.11904761904761904,0.14,0.01619047619047619,0.016666666666666666,-0.0004761904761904773,-0.003955070400253127,68,588
66,none,45.0,0,5,500,495,0.4,0.046,0.02,0.0184,0.0016000000000000007,0.036459757542612325,10,23
66,none,45.0,1,37,3700,3506,0.08108108108108109,0.046216216216216216,0.0035135135135135136,0.0037472607742878015,-0.00023374726077428788,-0.005302762905184943,13,171
66,none,45.0,ALL,42,4200,3959,0.11904761904761904,0.04619047619047619,0.0054761904761904765,0.005498866213151927,-2.2675736961450844e-05,-0.0005146918797062222,23,194
66,none,60.0,0,5,500,495,0.4,0.02,0.008,0.008,0.0,0.0,4,10
66,none,60.0,1,37,3700,3506,0.08108108108108109,0.01756756756756757,0.0018918918918918919,0.0014243973703433166,0.0004674945215485753,0.027087080732197663,7,65
66,none,60.0,ALL,42,4200,3959,0.11904761904761904,0.017857142857142856,0.002619047619047619,0.002125850340136054,0.0004931972789115648,0.028121212121212116,11,75
66,none,90.0,0,5,500,495,0.4,0.004,0.004,0.0016,0.0024000000000000002,0.6024096385542168,2,2
66,none,90.0,1,37,3700,3506,0.08108108108108109,0.0024324324324324323,0.0002702702702702703,0.00019722425127830534,7.304601899196493e-05,0.03010325416177488,1,9
66,none,90.0,ALL,42,4200,3959,0.11904761904761904,0.002619047619047619,0.0007142857142857143,0.00031179138321995464,0.00040249433106575964,0.15408320493066252,3,11
66,reweighing,30.0,0,5,500,495,0.2,0.142,0.034,0.028399999999999998,0.005600000000000004,0.04596342624511637,17,71
66,reweighing,30.0,1,37,3700,3506,0.13513513513513514,0.13972972972972972,0.02027027027027027,0.018882395909422936,0.0013878743608473354,0.011545863512093663,75,517
66,reweighing,30.0,ALL,42,4200,3959,0.14285714285714285,0.14,0.021904761904761906,0.02,0.0019047619047619056,0.01582028160101251,92,588
66,reweighing,45.0,0,5,500,495,0.2,0.046,0.01,0.0092,0.0008000000000000004,0.018229878771306163,5,23
66,reweighing,45.0,1,37,3700,3506,0.13513513513513514,0.046216216216216216,0.0075675675675675675,0.006245434623813002,0.0013221329437545651,0.02999375268245233,28,171
66,reweighing,45.0,ALL,42,4200,3959,0.14285714285714285,0.04619047619047619,0.007857142857142858,0.006598639455782313,0.0012585034013605449,0.028565399323694868,33,194
66,reweighing,60.0,0,5,500,495,0.2,0.02,0.002,0.004,-0.002,-0.10204081632653061,1,10
66,reweighing,60.0,1,37,3700,3506,0.13513513513513514,0.01756756756756757,0.0035135135135135136,0.0023739956172388606,0.001139517896274653,0.06602475928473178,13,65
66,reweighing,60.0,ALL,42,4200,3959,0.14285714285714285,0.017857142857142856,0.0033333333333333335,0.002551020408163265,0.0007823129251700684,0.04460606060606062,14,75
66,reweighing,90.0,0,5,500,495,0.2,0.004,0.0,0.0008,-0.0008,-0.20080321285140562,0,2
66,reweighing,90.0,1,37,3700,3506,0.13513513513513514,0.0024324324324324323,0.0002702702702702703,0.00032870708546384224,-5.843681519357197e-05,-0.024082603329419916,1,9
66,reweighing,90.0,ALL,42,4200,3959,0.14285714285714285,0.002619047619047619,0.0002380952380952381,0.00037414965986394555,-0.00013605442176870745,-0.05208446363853381,1,11
66,post_processing,30.0,0,5,500,495,0.4,0.142,0.054,0.056799999999999996,-0.002799999999999997,-0.0229817131225582,27,71
66,post_processing,30.0,1,37,3700,3506,0.08108108108108109,0.13972972972972972,0.01108108108108108,0.011329437545653761,-0.0002483564645726806,-0.00206610189163782,41,517
66,post_processing,30.0,ALL,42,4200,3959,0.11904761904761904,0.14,0.01619047619047619,0.016666666666666666,-0.0004761904761904773,-0.003955070400253127,68,588
66,post_processing,45.0,0,5,500,495,0.4,0.046,0.02,0.0184,0.0016000000000000007,0.036459757542612325,10,23
66,post_processing,45.0,1,37,3700,3506,0.08108108108108109,0.046216216216216216,0.0035135135135135136,0.0037472607742878015,-0.00023374726077428788,-0.005302762905184943,13,171
66,post_processing,45.0,ALL,42,4200,3959,0.11904761904761904,0.04619047619047619,0.0054761904761904765,0.005498866213151927,-2.2675736961450844e-05,-0.0005146918797062222,23,194
66,post_processing,60.0,0,5,500,495,0.4,0.02,0.008,0.008,0.0,0.0,4,10
66,post_processing,60.0,1,37,3700,3506,0.08108108108108109,0.01756756756756757,0.0018918918918918919,0.0014243973703433166,0.0004674945215485753,0.027087080732197663,7,65
66,post_processing,60.0,ALL,42,4200,3959,0.11904761904761904,0.017857142857142856,0.002619047619047619,0.002125850340136054,0.0004931972789115648,0.028121212121212116,11,75
66,post_processing,90.0,0,5,500,495,0.4,0.004,0.004,0.0016,0.0024000000000000002,0.6024096385542168,2,2
66,post_processing,90.0,1,37,3700,3506,0.08108108108108109,0.0024324324324324323,0.0002702702702702703,0.00019722425127830534,7.304601899196493e-05,0.03010325416177488,1,9
66,post_processing,90.0,ALL,42,4200,3959,0.11904761904761904,0.002619047619047619,0.0007142857142857143,0.00031179138321995464,0.00040249433106575964,0.15408320493066252,3,11
67,none,30.0,0,8,800,788,0.25,0.125,0.03125,0.03125,0.0,0.0,25,100
67,none,30.0,1,34,3400,3227,0.23529411764705882,0.1497058823529412,0.03470588235294118,0.03522491349480969,-0.0005190311418685131,-0.004077419319764131,118,509
67,none,30.0,ALL,42,4200,3936,0.23809523809523808,0.145,0.03404761904761905,0.03452380952380952,-0.00047619047619047034,-0.003841020174958465,143,609
67,none,45.0,0,8,800,788,0.25,0.03875,0.01,0.0096875,0.0003125000000000003,0.008389613658291023,8,31
67,none,45.0,1,34,3400,3227,0.23529411764705882,0.054411764705882354,0.014411764705882353,0.012802768166089966,0.0016089965397923876,0.03127232987264092,49,185
67,none,45.0,ALL,42,4200,3936,0.23809523809523808,0.05142857142857143,0.013571428571428571,0.012244897959183673,0.0013265306122448983,0.027192101740294516,57,216
67,none,60.0,0,8,800,788,0.25,0.0125,0.0025,0.003125,-0.0006250000000000001,-0.050632911392405056,2,10
67,none,60.0,1,34,3400,3227,0.23529411764705882,0.02176470588235294,0.005294117647058823,0.005121107266435986,0.00017301038062283742,0.008125985275714703,18,74
67,none,60.0,ALL,42,4200,3936,0.23809523809523808,0.02,0.004761904761904762,0.0047619047619047615,8.673617379884035e-19,0.0,20,84
67,none,90.0,0,8,800,788,0.25,0.00375,0.0,0.0009375,-0.0009375,-0.25094102885821834,0,3
67,none,90.0,1,34,3400,3227,0.23529411764705882,0.0058823529411764705,0.0008823529411764706,0.001384083044982699,-0.0005017301038062283,-0.08579881656804733,3,20
67,none,90.0,ALL,42,4200,3936,0.23809523809523808,0.0054761904761904765,0.0007142857142857143,0.0013038548752834468,-0.0005895691609977325,-0.10825327101830937,3,23
67,reweighing,30.0,0,8,800,788,0.25,0.125,0.03125,0.03125,0.0,0.0,25,100
67,reweighing,30.0,1,34,3400,3227,0.29411764705882354,0.1497058823529412,0.04205882352941177,0.04403114186851212,-0.0019723183391003526,-0.015494193415103719,143,509
67,reweighing,30.0,ALL,42,4200,3936,0.2857142857142857,0.145,0.04,0.041428571428571426,-0.0014285714285714249,-0.011523060524875395,168,609
67,reweighing,45.0,0,8,800,788,0.25,0.03875,0.01,0.0096875,0.0003125000000000003,0.008389613658291023,8,31
67,reweighing,45.0,1,34,3400,3227,0.29411764705882354,0.054411764705882354,0.017058823529411765,0.01600346020761246,0.001055363321799306,0.020511958303560174,58,185
67,reweighing,45.0,ALL,42,4200,3936,0.2857142857142857,0.05142857142857143,0.015714285714285715,0.014693877551020407,0.001020408163265308,0.020917001338688124,66,216
67,reweighing,60.0,0,8,800,788,0.25,0.0125,0.0025,0.003125,-0.0006250000000000001,-0.050632911392405056,2,10
67,reweighing,60.0,1,34,3400,3227,0.29411764705882354,0.02176470588235294,0.006764705882352941,0.006401384083044983,0.00036332179930795815,0.017064569079000835,23,74
67,reweighing,60.0,ALL,42,4200,3936,0.2857142857142857,0.02,0.005952380952380952,0.005714285714285714,0.00023809523809523777,0.012147716229348904,25,84
67,reweighing,90.0,0,8,800,788,0.25,0.00375,0.0,0.0009375,-0.0009375,-0.25094102885821834,0,3
67,reweighing,90.0,1,34,3400,3227,0.29411764705882354,0.0058823529411764705,0.001176470588235294,0.0017301038062283738,-0.0005536332179930797,-0.09467455621301774,4,20
67,reweighing,90.0,ALL,42,4200,3936,0.2857142857142857,0.0054761904761904765,0.0009523809523809524,0.001564625850340136,-0.0006122448979591836,-0.11241685836516746,4,23
67,post_processing,30.0,0,8,800,788,0.25,0.125,0.03125,0.03125,0.0,0.0,25,100
67,post_processing,30.0,1,34,3400,3227,0.38235294117647056,0.1497058823529412,0.05794117647058823,0.05724048442906574,0.0007006920415224896,0.005504516081681565,197,509
67,post_processing,30.0,ALL,42,4200,3936,0.35714285714285715,0.145,0.05285714285714286,0.05178571428571428,0.0010714285714285773,0.008642295393656574,222,609
67,post_processing,45.0,0,8,800,788,0.25,0.03875,0.01,0.0096875,0.0003125000000000003,0.008389613658291023,8,31
67,post_processing,45.0,1,34,3400,3227,0.38235294117647056,0.054411764705882354,0.022941176470588236,0.020804498269896193,0.0021366782006920423,0.041528309024421006,78,185
67,post_processing,45.0,ALL,42,4200,3936,0.35714285714285715,0.05142857142857143,0.020476190476190478,0.018367346938775512,0.002108843537414966,0.04322846943328873,86,216
67,post_processing,60.0,0,8,800,788,0.25,0.0125,0.0025,0.003125,-0.0006250000000000001,-0.050632911392405056,2,10
67,post_processing,60.0,1,34,3400,3227,0.38235294117647056,0.02176470588235294,0.00823529411764706,0.008321799307958476,-8.650519031141654e-05,-0.00406299263785731,28,74
67,post_processing,60.0,ALL,42,4200,3936,0.35714285714285715,0.02,0.007142857142857143,0.0071428571428571435,-8.673617379884035e-19,0.0,30,84
67,post_processing,90.0,0,8,800,788,0.25,0.00375,0.0,0.0009375,-0.0009375,-0.25094102885821834,0,3
67,post_processing,90.0,1,34,3400,3227,0.38235294117647056,0.0058823529411764705,0.0014705882352941176,0.0022491349480968856,-0.000778546712802768,-0.13313609467455623,5,20
